Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Spain,ESP,Wittgenstein Projection: Percentage of the population age 20-64 by highest level of educational attainment. Lower Secondary. Male,PRJ.ATT.2064.2.MA,,,,,,,,,,, 0.37 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 20-64 by highest level of educational attainment. Lower Secondary. Total,PRJ.ATT.2064.2.MF,,,,,,,,,,, 0.35 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 20-64 by highest level of educational attainment. No Education. Female,PRJ.ATT.2064.NED.FE,,,,,,,,,,, 0.01 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 20-64 by highest level of educational attainment. No Education. Male,PRJ.ATT.2064.NED.MA,,,,,,,,,,, 0.01 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 20-64 by highest level of educational attainment. No Education. Total,PRJ.ATT.2064.NED.MF,,,,,,,,,,, 0.01 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 20-64 by highest level of educational attainment. Post Secondary. Female,PRJ.ATT.2064.4.FE,,,,,,,,,,, 0.26 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 20-64 by highest level of educational attainment. Post Secondary. Male,PRJ.ATT.2064.4.MA,,,,,,,,,,, 0.20 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 20-64 by highest level of educational attainment. Post Secondary. Total,PRJ.ATT.2064.4.MF,,,,,,,,,,, 0.23 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 20-64 by highest level of educational attainment. Primary. Female,PRJ.ATT.2064.1.FE,,,,,,,,,,, 0.14 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 20-64 by highest level of educational attainment. Primary. Male,PRJ.ATT.2064.1.MA,,,,,,,,,,, 0.15 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 20-64 by highest level of educational attainment. Primary. Total,PRJ.ATT.2064.1.MF,,,,,,,,,,, 0.14 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 20-64 by highest level of educational attainment. Upper Secondary. Female,PRJ.ATT.2064.3.FE,,,,,,,,,,, 0.23 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 20-64 by highest level of educational attainment. Upper Secondary. Male,PRJ.ATT.2064.3.MA,,,,,,,,,,, 0.24 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 20-64 by highest level of educational attainment. Upper Secondary. Total,PRJ.ATT.2064.3.MF,,,,,,,,,,, 0.23 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 25+ by highest level of educational attainment. Incomplete Primary. Female,PRJ.ATT.25UP.S1.FE,,,,,,,,,,, 0.10 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 25+ by highest level of educational attainment. Incomplete Primary. Male,PRJ.ATT.25UP.S1.MA,,,,,,,,,,, 0.08 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 25+ by highest level of educational attainment. Incomplete Primary. Total,PRJ.ATT.25UP.S1.MF,,,,,,,,,,, 0.09 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 25+ by highest level of educational attainment. Lower Secondary. Female,PRJ.ATT.25UP.2.FE,,,,,,,,,,, 0.30 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 25+ by highest level of educational attainment. Lower Secondary. Male,PRJ.ATT.25UP.2.MA,,,,,,,,,,, 0.34 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 25+ by highest level of educational attainment. Lower Secondary. Total,PRJ.ATT.25UP.2.MF,,,,,,,,,,, 0.32 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 25+ by highest level of educational attainment. No Education. Female,PRJ.ATT.25UP.NED.FE,,,,,,,,,,, 0.02 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 25+ by highest level of educational attainment. No Education. Male,PRJ.ATT.25UP.NED.MA,,,,,,,,,,, 0.01 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 25+ by highest level of educational attainment. No Education. Total,PRJ.ATT.25UP.NED.MF,,,,,,,,,,, 0.02 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 25+ by highest level of educational attainment. Post Secondary. Female,PRJ.ATT.25UP.4.FE,,,,,,,,,,, 0.21 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 25+ by highest level of educational attainment. Post Secondary. Male,PRJ.ATT.25UP.4.MA,,,,,,,,,,, 0.18 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 25+ by highest level of educational attainment. Post Secondary. Total,PRJ.ATT.25UP.4.MF,,,,,,,,,,, 0.20 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 25+ by highest level of educational attainment. Primary. Female,PRJ.ATT.25UP.1.FE,,,,,,,,,,, 0.20 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 25+ by highest level of educational attainment. Primary. Male,PRJ.ATT.25UP.1.MA,,,,,,,,,,, 0.19 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 25+ by highest level of educational attainment. Primary. Total,PRJ.ATT.25UP.1.MF,,,,,,,,,,, 0.20 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 25+ by highest level of educational attainment. Upper Secondary. Female,PRJ.ATT.25UP.3.FE,,,,,,,,,,, 0.17 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 25+ by highest level of educational attainment. Upper Secondary. Male,PRJ.ATT.25UP.3.MA,,,,,,,,,,, 0.20 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 25+ by highest level of educational attainment. Upper Secondary. Total,PRJ.ATT.25UP.3.MF,,,,,,,,,,, 0.18 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 25-29 by highest level of educational attainment. Incomplete Primary. Female,PRJ.ATT.2529.S1.FE,,,,,,,,,,, 0.01 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 25-29 by highest level of educational attainment. Incomplete Primary. Male,PRJ.ATT.2529.S1.MA,,,,,,,,,,, 0.01 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 25-29 by highest level of educational attainment. Incomplete Primary. Total,PRJ.ATT.2529.S1.MF,,,,,,,,,,, 0.01 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 25-29 by highest level of educational attainment. Lower Secondary. Female,PRJ.ATT.2529.2.FE,,,,,,,,,,, 0.22 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 25-29 by highest level of educational attainment. Lower Secondary. Male,PRJ.ATT.2529.2.MA,,,,,,,,,,, 0.36 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 25-29 by highest level of educational attainment. Lower Secondary. Total,PRJ.ATT.2529.2.MF,,,,,,,,,,, 0.29 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 25-29 by highest level of educational attainment. No Education. Female,PRJ.ATT.2529.NED.FE,,,,,,,,,,, -   ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 25-29 by highest level of educational attainment. No Education. Male,PRJ.ATT.2529.NED.MA,,,,,,,,,,, -   ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 25-29 by highest level of educational attainment. No Education. Total,PRJ.ATT.2529.NED.MF,,,,,,,,,,, -   ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 25-29 by highest level of educational attainment. Post Secondary. Female,PRJ.ATT.2529.4.FE,,,,,,,,,,, 0.42 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 25-29 by highest level of educational attainment. Post Secondary. Male,PRJ.ATT.2529.4.MA,,,,,,,,,,, 0.28 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 25-29 by highest level of educational attainment. Post Secondary. Total,PRJ.ATT.2529.4.MF,,,,,,,,,,, 0.35 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 25-29 by highest level of educational attainment. Primary. Female,PRJ.ATT.2529.1.FE,,,,,,,,,,, 0.06 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 25-29 by highest level of educational attainment. Primary. Male,PRJ.ATT.2529.1.MA,,,,,,,,,,, 0.09 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 25-29 by highest level of educational attainment. Primary. Total,PRJ.ATT.2529.1.MF,,,,,,,,,,, 0.08 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 25-29 by highest level of educational attainment. Upper Secondary. Female,PRJ.ATT.2529.3.FE,,,,,,,,,,, 0.29 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 25-29 by highest level of educational attainment. Upper Secondary. Male,PRJ.ATT.2529.3.MA,,,,,,,,,,, 0.25 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 25-29 by highest level of educational attainment. Upper Secondary. Total,PRJ.ATT.2529.3.MF,,,,,,,,,,, 0.27 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 40-64 by highest level of educational attainment. Incomplete Primary. Female,PRJ.ATT.4064.S1.FE,,,,,,,,,,, 0.06 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 40-64 by highest level of educational attainment. Incomplete Primary. Male,PRJ.ATT.4064.S1.MA,,,,,,,,,,, 0.06 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 40-64 by highest level of educational attainment. Incomplete Primary. Total,PRJ.ATT.4064.S1.MF,,,,,,,,,,, 0.06 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 40-64 by highest level of educational attainment. Lower Secondary. Female,PRJ.ATT.4064.2.FE,,,,,,,,,,, 0.37 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 40-64 by highest level of educational attainment. Lower Secondary. Male,PRJ.ATT.4064.2.MA,,,,,,,,,,, 0.37 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 40-64 by highest level of educational attainment. Lower Secondary. Total,PRJ.ATT.4064.2.MF,,,,,,,,,,, 0.37 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 40-64 by highest level of educational attainment. No Education. Female,PRJ.ATT.4064.NED.FE,,,,,,,,,,, 0.01 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 40-64 by highest level of educational attainment. No Education. Male,PRJ.ATT.4064.NED.MA,,,,,,,,,,, 0.01 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 40-64 by highest level of educational attainment. No Education. Total,PRJ.ATT.4064.NED.MF,,,,,,,,,,, 0.01 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 40-64 by highest level of educational attainment. Post Secondary. Female,PRJ.ATT.4064.4.FE,,,,,,,,,,, 0.19 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 40-64 by highest level of educational attainment. Post Secondary. Male,PRJ.ATT.4064.4.MA,,,,,,,,,,, 0.17 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 40-64 by highest level of educational attainment. Post Secondary. Total,PRJ.ATT.4064.4.MF,,,,,,,,,,, 0.18 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 40-64 by highest level of educational attainment. Primary. Female,PRJ.ATT.4064.1.FE,,,,,,,,,,, 0.20 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 40-64 by highest level of educational attainment. Primary. Male,PRJ.ATT.4064.1.MA,,,,,,,,,,, 0.20 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 40-64 by highest level of educational attainment. Primary. Total,PRJ.ATT.4064.1.MF,,,,,,,,,,, 0.20 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 40-64 by highest level of educational attainment. Upper Secondary. Female,PRJ.ATT.4064.3.FE,,,,,,,,,,, 0.16 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 40-64 by highest level of educational attainment. Upper Secondary. Male,PRJ.ATT.4064.3.MA,,,,,,,,,,, 0.19 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 40-64 by highest level of educational attainment. Upper Secondary. Total,PRJ.ATT.4064.3.MF,,,,,,,,,,, 0.18 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 60+ by highest level of educational attainment. Incomplete Primary. Female,PRJ.ATT.60UP.S1.FE,,,,,,,,,,, 0.26 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 60+ by highest level of educational attainment. Incomplete Primary. Male,PRJ.ATT.60UP.S1.MA,,,,,,,,,,, 0.22 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 60+ by highest level of educational attainment. Incomplete Primary. Total,PRJ.ATT.60UP.S1.MF,,,,,,,,,,, 0.24 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 60+ by highest level of educational attainment. Lower Secondary. Female,PRJ.ATT.60UP.2.FE,,,,,,,,,,, 0.21 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 60+ by highest level of educational attainment. Lower Secondary. Male,PRJ.ATT.60UP.2.MA,,,,,,,,,,, 0.24 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 60+ by highest level of educational attainment. Lower Secondary. Total,PRJ.ATT.60UP.2.MF,,,,,,,,,,, 0.22 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 60+ by highest level of educational attainment. No Education. Female,PRJ.ATT.60UP.NED.FE,,,,,,,,,,, 0.06 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 60+ by highest level of educational attainment. No Education. Male,PRJ.ATT.60UP.NED.MA,,,,,,,,,,, 0.02 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 60+ by highest level of educational attainment. No Education. Total,PRJ.ATT.60UP.NED.MF,,,,,,,,,,, 0.04 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 60+ by highest level of educational attainment. Post Secondary. Female,PRJ.ATT.60UP.4.FE,,,,,,,,,,, 0.06 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 60+ by highest level of educational attainment. Post Secondary. Male,PRJ.ATT.60UP.4.MA,,,,,,,,,,, 0.10 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 60+ by highest level of educational attainment. Post Secondary. Total,PRJ.ATT.60UP.4.MF,,,,,,,,,,, 0.08 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 60+ by highest level of educational attainment. Primary. Female,PRJ.ATT.60UP.1.FE,,,,,,,,,,, 0.36 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 60+ by highest level of educational attainment. Primary. Male,PRJ.ATT.60UP.1.MA,,,,,,,,,,, 0.32 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 60+ by highest level of educational attainment. Primary. Total,PRJ.ATT.60UP.1.MF,,,,,,,,,,, 0.34 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 60+ by highest level of educational attainment. Upper Secondary. Female,PRJ.ATT.60UP.3.FE,,,,,,,,,,, 0.05 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 60+ by highest level of educational attainment. Upper Secondary. Male,PRJ.ATT.60UP.3.MA,,,,,,,,,,, 0.09 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 60+ by highest level of educational attainment. Upper Secondary. Total,PRJ.ATT.60UP.3.MF,,,,,,,,,,, 0.07 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 80+ by highest level of educational attainment. Incomplete Primary. Female,PRJ.ATT.80UP.S1.FE,,,,,,,,,,, 0.37 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 80+ by highest level of educational attainment. Incomplete Primary. Male,PRJ.ATT.80UP.S1.MA,,,,,,,,,,, 0.35 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 80+ by highest level of educational attainment. Incomplete Primary. Total,PRJ.ATT.80UP.S1.MF,,,,,,,,,,, 0.36 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 80+ by highest level of educational attainment. Lower Secondary. Female,PRJ.ATT.80UP.2.FE,,,,,,,,,,, 0.11 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 80+ by highest level of educational attainment. Lower Secondary. Male,PRJ.ATT.80UP.2.MA,,,,,,,,,,, 0.13 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 80+ by highest level of educational attainment. Lower Secondary. Total,PRJ.ATT.80UP.2.MF,,,,,,,,,,, 0.12 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 80+ by highest level of educational attainment. No Education. Female,PRJ.ATT.80UP.NED.FE,,,,,,,,,,, 0.10 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 80+ by highest level of educational attainment. No Education. Male,PRJ.ATT.80UP.NED.MA,,,,,,,,,,, 0.04 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 80+ by highest level of educational attainment. No Education. Total,PRJ.ATT.80UP.NED.MF,,,,,,,,,,, 0.08 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 80+ by highest level of educational attainment. Post Secondary. Female,PRJ.ATT.80UP.4.FE,,,,,,,,,,, 0.03 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 80+ by highest level of educational attainment. Post Secondary. Male,PRJ.ATT.80UP.4.MA,,,,,,,,,,, 0.06 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 80+ by highest level of educational attainment. Post Secondary. Total,PRJ.ATT.80UP.4.MF,,,,,,,,,,, 0.04 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 80+ by highest level of educational attainment. Primary. Female,PRJ.ATT.80UP.1.FE,,,,,,,,,,, 0.37 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 80+ by highest level of educational attainment. Primary. Male,PRJ.ATT.80UP.1.MA,,,,,,,,,,, 0.36 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 80+ by highest level of educational attainment. Primary. Total,PRJ.ATT.80UP.1.MF,,,,,,,,,,, 0.36 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 80+ by highest level of educational attainment. Upper Secondary. Female,PRJ.ATT.80UP.3.FE,,,,,,,,,,, 0.03 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 80+ by highest level of educational attainment. Upper Secondary. Male,PRJ.ATT.80UP.3.MA,,,,,,,,,,, 0.06 ,
Spain,ESP,Wittgenstein Projection: Percentage of the population age 80+ by highest level of educational attainment. Upper Secondary. Total,PRJ.ATT.80UP.3.MF,,,,,,,,,,, 0.04 ,
Spain,ESP,Wittgenstein Projection: Percentage of the total population by highest level of educational attainment. Incomplete Primary. Female,PRJ.ATT.ALL.S1.FE,,,,,,,,,,, 0.08 ,
Spain,ESP,Wittgenstein Projection: Percentage of the total population by highest level of educational attainment. Incomplete Primary. Male,PRJ.ATT.ALL.S1.MA,,,,,,,,,,, 0.06 ,
Spain,ESP,Wittgenstein Projection: Percentage of the total population by highest level of educational attainment. Incomplete Primary. Total,PRJ.ATT.ALL.S1.MF,,,,,,,,,,, 0.07 ,
Spain,ESP,Wittgenstein Projection: Percentage of the total population by highest level of educational attainment. Lower Secondary. Female,PRJ.ATT.ALL.2.FE,,,,,,,,,,, 0.27 ,
Spain,ESP,Wittgenstein Projection: Percentage of the total population by highest level of educational attainment. Lower Secondary. Male,PRJ.ATT.ALL.2.MA,,,,,,,,,,, 0.31 ,
