Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
United Kingdom,GBR,"Population, age 10, total",SP.POP.AG10.TO.UN," 771,531.00 "," 769,733.00 "," 765,866.00 "," 760,112.00 "," 752,724.00 "," 744,017.00 "," 733,995.00 "," 723,016.00 "," 712,202.00 "," 702,981.00 "," 696,380.00 "," 692,781.00 "," 691,957.00 "," 693,567.00 ",," 701,660.00 ",
United Kingdom,GBR,"Population, age 11, female",SP.POP.AG11.FE.UN," 377,306.00 "," 377,420.00 "," 376,673.00 "," 374,989.00 "," 372,266.00 "," 368,498.00 "," 363,665.00 "," 358,000.00 "," 352,063.00 "," 346,583.00 "," 342,119.00 "," 338,797.00 "," 336,568.00 "," 335,565.00 ",," 337,536.00 ",
United Kingdom,GBR,"Population, age 11, male",SP.POP.AG11.MA.UN," 395,879.00 "," 396,594.00 "," 396,364.00 "," 395,070.00 "," 392,563.00 "," 388,809.00 "," 383,762.00 "," 377,677.00 "," 371,203.00 "," 365,196.00 "," 360,308.00 "," 356,690.00 "," 354,278.00 "," 353,202.00 "," 353,545.00 "," 355,293.00 ",
United Kingdom,GBR,"Population, age 11, total",SP.POP.AG11.TO.UN," 773,185.00 "," 774,014.00 "," 773,037.00 "," 770,059.00 "," 764,829.00 "," 757,307.00 "," 747,427.00 "," 735,677.00 "," 723,266.00 "," 711,779.00 "," 702,427.00 "," 695,487.00 "," 690,846.00 "," 688,767.00 ",," 692,829.00 ",
United Kingdom,GBR,"Population, age 12, female",SP.POP.AG12.FE.UN," 376,792.00 "," 378,236.00 "," 378,895.00 "," 378,566.00 "," 376,981.00 "," 374,016.00 "," 369,622.00 "," 364,051.00 "," 357,861.00 "," 351,799.00 "," 346,455.00 "," 341,923.00 "," 338,198.00 "," 335,641.00 ",," 335,421.00 ",
United Kingdom,GBR,"Population, age 12, male",SP.POP.AG12.MA.UN," 394,888.00 "," 397,107.00 "," 398,506.00 "," 398,805.00 "," 397,650.00 "," 394,863.00 "," 390,354.00 "," 384,408.00 "," 377,680.00 "," 371,057.00 "," 365,234.00 "," 360,329.00 "," 356,322.00 "," 353,587.00 "," 352,521.00 "," 353,334.00 ",
United Kingdom,GBR,"Population, age 12, total",SP.POP.AG12.TO.UN," 771,680.00 "," 775,343.00 "," 777,401.00 "," 777,371.00 "," 774,631.00 "," 768,879.00 "," 759,976.00 "," 748,459.00 "," 735,541.00 "," 722,856.00 "," 711,689.00 "," 702,252.00 "," 694,520.00 "," 689,228.00 ",," 688,755.00 ",
United Kingdom,GBR,"Population, age 13, female",SP.POP.AG13.FE.UN," 374,371.00 "," 377,236.00 "," 379,314.00 "," 380,341.00 "," 380,007.00 "," 378,147.00 "," 374,682.00 "," 369,830.00 "," 364,098.00 "," 358,185.00 "," 352,655.00 "," 347,586.00 "," 343,013.00 "," 339,382.00 ",," 336,795.00 ",
United Kingdom,GBR,"Population, age 13, male",SP.POP.AG13.MA.UN," 391,684.00 "," 395,506.00 "," 398,555.00 "," 400,467.00 "," 400,813.00 "," 399,347.00 "," 395,947.00 "," 390,861.00 "," 384,689.00 "," 378,270.00 "," 372,276.00 "," 366,809.00 "," 361,886.00 "," 357,981.00 "," 355,630.00 "," 355,156.00 ",
United Kingdom,GBR,"Population, age 13, total",SP.POP.AG13.TO.UN," 766,055.00 "," 772,742.00 "," 777,869.00 "," 780,808.00 "," 780,820.00 "," 777,494.00 "," 770,629.00 "," 760,691.00 "," 748,787.00 "," 736,455.00 "," 724,931.00 "," 714,395.00 "," 704,899.00 "," 697,363.00 ",," 691,951.00 ",
United Kingdom,GBR,"Population, age 14, female",SP.POP.AG14.FE.UN," 370,677.00 "," 374,939.00 "," 378,391.00 "," 380,753.00 "," 381,738.00 "," 381,183.00 "," 378,984.00 "," 375,282.00 "," 370,507.00 "," 365,261.00 "," 360,042.00 "," 354,934.00 "," 349,995.00 "," 345,664.00 ",," 340,699.00 ",
United Kingdom,GBR,"Population, age 14, male",SP.POP.AG14.MA.UN," 386,953.00 "," 392,346.00 "," 397,000.00 "," 400,510.00 "," 402,446.00 "," 402,541.00 "," 400,636.00 "," 396,905.00 "," 391,859.00 "," 386,232.00 "," 380,623.00 "," 375,130.00 "," 369,805.00 "," 365,119.00 "," 361,626.00 "," 359,693.00 ",
United Kingdom,GBR,"Population, age 14, total",SP.POP.AG14.TO.UN," 757,630.00 "," 767,285.00 "," 775,391.00 "," 781,263.00 "," 784,184.00 "," 783,724.00 "," 779,620.00 "," 772,187.00 "," 762,366.00 "," 751,493.00 "," 740,665.00 "," 730,064.00 "," 719,800.00 "," 710,783.00 ",," 700,392.00 ",
United Kingdom,GBR,"Population, age 15, female",SP.POP.AG15.FE.UN," 367,277.00 "," 372,819.00 "," 377,547.00 "," 381,168.00 "," 383,418.00 "," 384,141.00 "," 383,206.00 "," 380,685.00 "," 376,912.00 "," 372,375.00 "," 367,492.00 "," 362,337.00 "," 357,003.00 "," 351,940.00 ",," 344,648.00 ",
United Kingdom,GBR,"Population, age 15, male",SP.POP.AG15.MA.UN," 382,454.00 "," 389,290.00 "," 395,436.00 "," 400,456.00 "," 403,916.00 "," 405,534.00 "," 405,121.00 "," 402,779.00 "," 398,910.00 "," 394,123.00 "," 388,928.00 "," 383,414.00 "," 377,663.00 "," 372,177.00 "," 367,553.00 "," 364,222.00 ",
United Kingdom,GBR,"Population, age 15, total",SP.POP.AG15.TO.UN," 749,731.00 "," 762,109.00 "," 772,983.00 "," 781,624.00 "," 787,334.00 "," 789,675.00 "," 788,327.00 "," 783,464.00 "," 775,822.00 "," 766,498.00 "," 756,420.00 "," 745,751.00 "," 734,666.00 "," 724,117.00 ",," 708,870.00 ",
United Kingdom,GBR,"Population, age 16, female",SP.POP.AG16.FE.UN," 364,433.00 "," 371,184.00 "," 377,035.00 "," 381,724.00 "," 385,074.00 "," 386,974.00 "," 387,286.00 "," 385,997.00 "," 383,318.00 "," 379,581.00 "," 375,098.00 "," 369,931.00 "," 364,210.00 "," 358,409.00 ",," 348,764.00 ",
United Kingdom,GBR,"Population, age 16, male",SP.POP.AG16.MA.UN," 378,495.00 "," 386,704.00 "," 394,172.00 "," 400,485.00 "," 405,278.00 "," 408,305.00 "," 409,362.00 "," 408,458.00 "," 405,866.00 "," 402,019.00 "," 397,312.00 "," 391,815.00 "," 385,656.00 "," 379,366.00 "," 373,603.00 "," 368,870.00 ",
United Kingdom,GBR,"Population, age 16, total",SP.POP.AG16.TO.UN," 742,928.00 "," 757,888.00 "," 771,207.00 "," 782,209.00 "," 790,352.00 "," 795,279.00 "," 796,648.00 "," 794,455.00 "," 789,184.00 "," 781,600.00 "," 772,410.00 "," 761,746.00 "," 749,866.00 "," 737,775.00 ",," 717,634.00 ",
United Kingdom,GBR,"Population, age 17, female",SP.POP.AG17.FE.UN," 360,731.00 "," 368,092.00 "," 374,855.00 "," 380,679.00 "," 385,294.00 "," 388,501.00 "," 390,127.00 "," 390,119.00 "," 388,604.00 "," 385,821.00 "," 382,008.00 "," 377,214.00 "," 371,575.00 "," 365,547.00 ",," 354,496.00 ",
United Kingdom,GBR,"Population, age 17, male",SP.POP.AG17.MA.UN," 373,316.00 "," 382,211.00 "," 390,748.00 "," 398,411.00 "," 404,709.00 "," 409,286.00 "," 411,899.00 "," 412,516.00 "," 411,309.00 "," 408,604.00 "," 404,712.00 "," 399,683.00 "," 393,649.00 "," 387,135.00 "," 380,795.00 "," 375,154.00 ",
United Kingdom,GBR,"Population, age 17, total",SP.POP.AG17.TO.UN," 734,047.00 "," 750,303.00 "," 765,603.00 "," 779,090.00 "," 790,003.00 "," 797,787.00 "," 802,026.00 "," 802,635.00 "," 799,913.00 "," 794,425.00 "," 786,720.00 "," 776,897.00 "," 765,224.00 "," 752,682.00 ",," 729,650.00 ",
United Kingdom,GBR,"Population, age 18, female",SP.POP.AG18.FE.UN," 355,810.00 "," 362,916.00 "," 370,325.00 "," 377,436.00 "," 383,586.00 "," 388,284.00 "," 391,268.00 "," 392,534.00 "," 392,186.00 "," 390,475.00 "," 387,638.00 "," 383,710.00 "," 378,778.00 "," 373,232.00 ",," 362,200.00 ",
United Kingdom,GBR,"Population, age 18, male",SP.POP.AG18.MA.UN," 366,431.00 "," 375,022.00 "," 384,299.00 "," 393,452.00 "," 401,544.00 "," 407,873.00 "," 412,107.00 "," 414,268.00 "," 414,494.00 "," 413,108.00 "," 410,408.00 "," 406,425.00 "," 401,242.00 "," 395,311.00 "," 389,210.00 "," 383,423.00 ",
United Kingdom,GBR,"Population, age 18, total",SP.POP.AG18.TO.UN," 722,241.00 "," 737,938.00 "," 754,624.00 "," 770,888.00 "," 785,130.00 "," 796,157.00 "," 803,375.00 "," 806,802.00 "," 806,680.00 "," 803,583.00 "," 798,046.00 "," 790,135.00 "," 780,020.00 "," 768,543.00 ",," 745,623.00 ",
United Kingdom,GBR,"Population, age 19, female",SP.POP.AG19.FE.UN," 350,714.00 "," 356,915.00 "," 364,648.00 "," 372,965.00 "," 380,661.00 "," 386,833.00 "," 391,119.00 "," 393,604.00 "," 394,409.00 "," 393,849.00 "," 392,198.00 "," 389,472.00 "," 385,678.00 "," 381,112.00 ",," 371,115.00 ",
United Kingdom,GBR,"Population, age 19, male",SP.POP.AG19.MA.UN," 359,084.00 "," 366,636.00 "," 376,274.00 "," 386,807.00 "," 396,682.00 "," 404,741.00 "," 410,540.00 "," 414,204.00 "," 415,874.00 "," 415,923.00 "," 414,675.00 "," 412,135.00 "," 408,298.00 "," 403,517.00 "," 398,240.00 "," 392,859.00 ",
United Kingdom,GBR,"Population, age 19, total",SP.POP.AG19.TO.UN," 709,798.00 "," 723,551.00 "," 740,922.00 "," 759,772.00 "," 777,343.00 "," 791,574.00 "," 801,659.00 "," 807,808.00 "," 810,283.00 "," 809,772.00 "," 806,873.00 "," 801,607.00 "," 793,976.00 "," 784,629.00 ",," 763,974.00 ",
United Kingdom,GBR,"Population, age 2, female",SP.POP.AG02.FE.UN," 346,340.00 "," 342,057.00 "," 338,378.00 "," 335,636.00 "," 334,209.00 "," 334,322.00 "," 336,165.00 "," 339,558.00 "," 343,876.00 "," 348,249.00 "," 352,026.00 "," 354,992.00 "," 357,267.00 "," 358,953.00 ",," 361,412.00 ",
United Kingdom,GBR,"Population, age 2, male",SP.POP.AG02.MA.UN," 363,907.00 "," 359,398.00 "," 355,433.00 "," 352,406.00 "," 350,772.00 "," 350,809.00 "," 352,730.00 "," 356,336.00 "," 360,950.00 "," 365,625.00 "," 369,657.00 "," 372,815.00 "," 375,235.00 "," 377,024.00 "," 378,428.00 "," 379,631.00 ",
United Kingdom,GBR,"Population, age 2, total",SP.POP.AG02.TO.UN," 710,247.00 "," 701,455.00 "," 693,811.00 "," 688,042.00 "," 684,981.00 "," 685,131.00 "," 688,895.00 "," 695,894.00 "," 704,826.00 "," 713,874.00 "," 721,683.00 "," 727,807.00 "," 732,502.00 "," 735,977.00 ",," 741,043.00 ",
United Kingdom,GBR,"Population, age 20, female",SP.POP.AG20.FE.UN," 346,366.00 "," 351,658.00 "," 359,621.00 "," 368,993.00 "," 378,068.00 "," 385,573.00 "," 391,048.00 "," 394,661.00 "," 396,552.00 "," 397,100.00 "," 396,610.00 "," 395,089.00 "," 392,465.00 "," 388,924.00 ",," 380,022.00 ",
United Kingdom,GBR,"Population, age 20, male",SP.POP.AG20.MA.UN," 352,478.00 "," 358,986.00 "," 368,887.00 "," 380,635.00 "," 392,116.00 "," 401,748.00 "," 408,984.00 "," 414,047.00 "," 417,080.00 "," 418,509.00 "," 418,680.00 "," 417,582.00 "," 415,127.00 "," 411,545.00 "," 407,137.00 "," 402,191.00 ",
United Kingdom,GBR,"Population, age 20, total",SP.POP.AG20.TO.UN," 698,844.00 "," 710,644.00 "," 728,508.00 "," 749,628.00 "," 770,184.00 "," 787,321.00 "," 800,032.00 "," 808,708.00 "," 813,632.00 "," 815,609.00 "," 815,290.00 "," 812,671.00 "," 807,592.00 "," 800,469.00 ",," 782,213.00 ",
United Kingdom,GBR,"Population, age 21, female",SP.POP.AG21.FE.UN," 342,006.00 "," 346,456.00 "," 354,782.00 "," 365,360.00 "," 375,929.00 "," 384,799.00 "," 391,394.00 "," 395,988.00 "," 398,778.00 "," 400,270.00 "," 400,848.00 "," 400,517.00 "," 399,114.00 "," 396,685.00 ",," 389,036.00 ",
United Kingdom,GBR,"Population, age 21, male",SP.POP.AG21.MA.UN," 345,736.00 "," 351,266.00 "," 361,583.00 "," 374,730.00 "," 387,958.00 "," 399,210.00 "," 407,813.00 "," 414,109.00 "," 418,297.00 "," 420,924.00 "," 422,405.00 "," 422,730.00 "," 421,708.00 "," 419,422.00 "," 415,984.00 "," 411,547.00 ",
United Kingdom,GBR,"Population, age 21, total",SP.POP.AG21.TO.UN," 687,742.00 "," 697,722.00 "," 716,365.00 "," 740,090.00 "," 763,887.00 "," 784,009.00 "," 799,207.00 "," 810,097.00 "," 817,075.00 "," 821,194.00 "," 823,253.00 "," 823,247.00 "," 820,822.00 "," 816,107.00 ",," 800,583.00 ",
United Kingdom,GBR,"Population, age 22, female",SP.POP.AG22.FE.UN," 342,649.00 "," 345,520.00 "," 352,881.00 "," 363,036.00 "," 373,577.00 "," 382,693.00 "," 389,799.00 "," 395,188.00 "," 398,996.00 "," 401,649.00 "," 403,455.00 "," 404,397.00 "," 404,267.00 "," 403,019.00 ",," 397,027.00 ",
United Kingdom,GBR,"Population, age 22, male",SP.POP.AG22.MA.UN," 344,472.00 "," 348,263.00 "," 357,510.00 "," 370,194.00 "," 383,413.00 "," 394,989.00 "," 404,245.00 "," 411,542.00 "," 416,994.00 "," 421,046.00 "," 424,020.00 "," 425,870.00 "," 426,363.00 "," 425,477.00 "," 423,195.00 "," 419,586.00 ",
United Kingdom,GBR,"Population, age 22, total",SP.POP.AG22.TO.UN," 687,121.00 "," 693,783.00 "," 710,391.00 "," 733,230.00 "," 756,990.00 "," 777,682.00 "," 794,044.00 "," 806,730.00 "," 815,990.00 "," 822,695.00 "," 827,475.00 "," 830,267.00 "," 830,630.00 "," 828,496.00 ",," 816,613.00 ",
United Kingdom,GBR,"Population, age 23, female",SP.POP.AG23.FE.UN," 350,701.00 "," 350,988.00 "," 355,440.00 "," 362,743.00 "," 370,979.00 "," 378,684.00 "," 385,426.00 "," 391,384.00 "," 396,428.00 "," 400,582.00 "," 403,852.00 "," 406,134.00 "," 407,271.00 "," 407,193.00 ",," 403,264.00 ",
United Kingdom,GBR,"Population, age 23, male",SP.POP.AG23.MA.UN," 351,401.00 "," 352,421.00 "," 358,429.00 "," 367,868.00 "," 378,452.00 "," 388,432.00 "," 397,313.00 "," 405,311.00 "," 412,240.00 "," 418,080.00 "," 422,802.00 "," 426,266.00 "," 428,300.00 "," 428,844.00 "," 427,884.00 "," 425,468.00 ",
United Kingdom,GBR,"Population, age 23, total",SP.POP.AG23.TO.UN," 702,102.00 "," 703,409.00 "," 713,869.00 "," 730,611.00 "," 749,431.00 "," 767,116.00 "," 782,739.00 "," 796,695.00 "," 808,668.00 "," 818,662.00 "," 826,654.00 "," 832,400.00 "," 835,571.00 "," 836,037.00 ",," 828,732.00 ",
United Kingdom,GBR,"Population, age 24, female",SP.POP.AG24.FE.UN," 363,758.00 "," 360,915.00 "," 361,303.00 "," 364,258.00 "," 368,754.00 "," 373,955.00 "," 379,682.00 "," 385,918.00 "," 392,171.00 "," 397,889.00 "," 402,643.00 "," 406,224.00 "," 408,580.00 "," 409,651.00 ",," 408,055.00 ",
United Kingdom,GBR,"Population, age 24, male",SP.POP.AG24.MA.UN," 363,830.00 "," 361,528.00 "," 363,010.00 "," 367,504.00 "," 373,803.00 "," 380,929.00 "," 388,675.00 "," 397,021.00 "," 405,368.00 "," 413,045.00 "," 419,530.00 "," 424,569.00 "," 428,104.00 "," 430,083.00 "," 430,546.00 "," 429,575.00 ",
United Kingdom,GBR,"Population, age 24, total",SP.POP.AG24.TO.UN," 727,588.00 "," 722,443.00 "," 724,313.00 "," 731,762.00 "," 742,557.00 "," 754,884.00 "," 768,357.00 "," 782,939.00 "," 797,539.00 "," 810,934.00 "," 822,173.00 "," 830,793.00 "," 836,684.00 "," 839,734.00 ",," 837,630.00 ",
United Kingdom,GBR,"Population, age 25, female",SP.POP.AG25.FE.UN," 376,547.00 "," 370,722.00 "," 367,255.00 "," 366,092.00 "," 367,034.00 "," 369,832.00 "," 374,544.00 "," 380,974.00 "," 388,296.00 "," 395,423.00 "," 401,526.00 "," 406,301.00 "," 409,782.00 "," 411,935.00 ",," 412,602.00 ",
United Kingdom,GBR,"Population, age 25, male",SP.POP.AG25.MA.UN," 375,949.00 "," 370,462.00 "," 367,635.00 "," 367,429.00 "," 369,645.00 "," 374,025.00 "," 380,636.00 "," 389,240.00 "," 398,855.00 "," 408,202.00 "," 416,302.00 "," 422,795.00 "," 427,727.00 "," 431,057.00 "," 432,888.00 "," 433,329.00 ",
United Kingdom,GBR,"Population, age 25, total",SP.POP.AG25.TO.UN," 752,496.00 "," 741,184.00 "," 734,890.00 "," 733,521.00 "," 736,679.00 "," 743,857.00 "," 755,180.00 "," 770,214.00 "," 787,151.00 "," 803,625.00 "," 817,828.00 "," 829,096.00 "," 837,509.00 "," 842,992.00 ",," 845,931.00 ",
United Kingdom,GBR,"Population, age 3, female",SP.POP.AG03.FE.UN," 352,596.00 "," 347,540.00 "," 342,652.00 "," 338,389.00 "," 335,305.00 "," 333,773.00 "," 333,966.00 "," 335,728.00 "," 338,680.00 "," 342,255.00 "," 345,997.00 "," 349,842.00 "," 353,786.00 "," 357,493.00 ",," 362,774.00 ",
United Kingdom,GBR,"Population, age 3, male",SP.POP.AG03.MA.UN," 370,496.00 "," 365,169.00 "," 359,902.00 "," 355,225.00 "," 351,798.00 "," 350,066.00 "," 350,229.00 "," 352,105.00 "," 355,279.00 "," 359,120.00 "," 363,126.00 "," 367,227.00 "," 371,424.00 "," 375,366.00 "," 378,641.00 "," 380,976.00 ",
United Kingdom,GBR,"Population, age 3, total",SP.POP.AG03.TO.UN," 723,092.00 "," 712,709.00 "," 702,554.00 "," 693,614.00 "," 687,103.00 "," 683,839.00 "," 684,195.00 "," 687,833.00 "," 693,959.00 "," 701,375.00 "," 709,123.00 "," 717,069.00 "," 725,210.00 "," 732,859.00 ",," 743,750.00 ",
United Kingdom,GBR,"Population, age 4, female",SP.POP.AG04.FE.UN," 358,158.00 "," 352,765.00 "," 347,183.00 "," 341,932.00 "," 337,664.00 "," 334,841.00 "," 333,618.00 "," 333,874.00 "," 335,444.00 "," 338,034.00 "," 341,366.00 "," 345,494.00 "," 350,321.00 "," 355,233.00 ",," 362,383.00 ",
United Kingdom,GBR,"Population, age 4, male",SP.POP.AG04.MA.UN," 376,379.00 "," 370,717.00 "," 364,721.00 "," 358,996.00 "," 354,304.00 "," 351,197.00 "," 349,849.00 "," 350,120.00 "," 351,817.00 "," 354,606.00 "," 358,171.00 "," 362,570.00 "," 367,709.00 "," 372,932.00 "," 377,400.00 "," 380,533.00 ",
United Kingdom,GBR,"Population, age 4, total",SP.POP.AG04.TO.UN," 734,537.00 "," 723,482.00 "," 711,904.00 "," 700,928.00 "," 691,968.00 "," 686,038.00 "," 683,467.00 "," 683,994.00 "," 687,261.00 "," 692,640.00 "," 699,537.00 "," 708,064.00 "," 718,030.00 "," 728,165.00 ",," 742,916.00 ",
United Kingdom,GBR,"Population, age 5, female",SP.POP.AG05.FE.UN," 363,012.00 "," 357,667.00 "," 351,847.00 "," 346,088.00 "," 341,069.00 "," 337,290.00 "," 334,885.00 "," 333,777.00 "," 333,985.00 "," 335,455.00 "," 338,073.00 "," 341,976.00 "," 347,011.00 "," 352,414.00 ",," 360,582.00 ",
United Kingdom,GBR,"Population, age 5, male",SP.POP.AG05.MA.UN," 381,520.00 "," 375,953.00 "," 369,742.00 "," 363,505.00 "," 358,033.00 "," 353,920.00 "," 351,313.00 "," 350,121.00 "," 350,351.00 "," 351,929.00 "," 354,721.00 "," 358,871.00 "," 364,226.00 "," 369,971.00 "," 375,034.00 "," 378,654.00 ",
United Kingdom,GBR,"Population, age 5, total",SP.POP.AG05.TO.UN," 744,532.00 "," 733,620.00 "," 721,589.00 "," 709,593.00 "," 699,102.00 "," 691,210.00 "," 686,198.00 "," 683,898.00 "," 684,336.00 "," 687,384.00 "," 692,794.00 "," 700,847.00 "," 711,237.00 "," 722,385.00 ",," 739,236.00 ",
United Kingdom,GBR,"Population, age 6, female",SP.POP.AG06.FE.UN," 367,142.00 "," 362,181.00 "," 356,527.00 "," 350,686.00 "," 345,306.00 "," 340,884.00 "," 337,530.00 "," 335,217.00 "," 334,117.00 "," 334,383.00 "," 336,055.00 "," 339,319.00 "," 343,992.00 "," 349,283.00 ",," 357,712.00 ",
United Kingdom,GBR,"Population, age 6, male",SP.POP.AG06.MA.UN," 385,887.00 "," 380,785.00 "," 374,810.00 "," 368,539.00 "," 362,729.00 "," 357,955.00 "," 354,345.00 "," 351,854.00 "," 350,665.00 "," 350,933.00 "," 352,695.00 "," 356,153.00 "," 361,115.00 "," 366,738.00 "," 371,870.00 "," 375,697.00 ",
United Kingdom,GBR,"Population, age 6, total",SP.POP.AG06.TO.UN," 753,029.00 "," 742,966.00 "," 731,337.00 "," 719,225.00 "," 708,035.00 "," 698,839.00 "," 691,875.00 "," 687,071.00 "," 684,782.00 "," 685,316.00 "," 688,750.00 "," 695,472.00 "," 705,107.00 "," 716,021.00 ",," 733,409.00 ",
United Kingdom,GBR,"Population, age 7, female",SP.POP.AG07.FE.UN," 370,535.00 "," 366,241.00 "," 361,098.00 "," 355,548.00 "," 350,160.00 "," 345,389.00 "," 341,318.00 "," 337,974.00 "," 335,657.00 "," 334,691.00 "," 335,252.00 "," 337,553.00 "," 341,405.00 "," 346,078.00 ",," 354,113.00 ",
United Kingdom,GBR,"Population, age 7, male",SP.POP.AG07.MA.UN," 389,444.00 "," 385,123.00 "," 379,771.00 "," 373,889.00 "," 368,133.00 "," 363,027.00 "," 358,664.00 "," 355,062.00 "," 352,544.00 "," 351,466.00 "," 352,019.00 "," 354,435.00 "," 358,516.00 "," 363,479.00 "," 368,242.00 "," 372,019.00 ",
United Kingdom,GBR,"Population, age 7, total",SP.POP.AG07.TO.UN," 759,979.00 "," 751,364.00 "," 740,869.00 "," 729,437.00 "," 718,293.00 "," 708,416.00 "," 699,982.00 "," 693,036.00 "," 688,201.00 "," 686,157.00 "," 687,271.00 "," 691,988.00 "," 699,921.00 "," 709,557.00 ",," 726,132.00 ",
United Kingdom,GBR,"Population, age 8, female",SP.POP.AG08.FE.UN," 373,177.00 "," 369,783.00 "," 365,442.00 "," 360,503.00 "," 355,418.00 "," 350,566.00 "," 346,012.00 "," 341,829.00 "," 338,417.00 "," 336,242.00 "," 335,599.00 "," 336,705.00 "," 339,385.00 "," 343,043.00 ",," 350,129.00 ",
United Kingdom,GBR,"Population, age 8, male",SP.POP.AG08.MA.UN," 392,160.00 "," 388,878.00 "," 384,475.00 "," 379,339.00 "," 373,989.00 "," 368,852.00 "," 363,993.00 "," 359,486.00 "," 355,773.00 "," 353,373.00 "," 352,617.00 "," 353,744.00 "," 356,567.00 "," 360,448.00 "," 364,475.00 "," 367,972.00 ",
United Kingdom,GBR,"Population, age 8, total",SP.POP.AG08.TO.UN," 765,337.00 "," 758,661.00 "," 749,917.00 "," 739,842.00 "," 729,407.00 "," 719,418.00 "," 710,005.00 "," 701,315.00 "," 694,190.00 "," 689,615.00 "," 688,216.00 "," 690,449.00 "," 695,952.00 "," 703,491.00 ",," 718,101.00 ",
United Kingdom,GBR,"Population, age 9, female",SP.POP.AG09.FE.UN," 375,050.00 "," 372,742.00 "," 369,438.00 "," 365,374.00 "," 360,861.00 "," 356,184.00 "," 351,375.00 "," 346,563.00 "," 342,214.00 "," 338,908.00 "," 337,037.00 "," 336,806.00 "," 338,071.00 "," 340,424.00 ",," 346,100.00 ",
United Kingdom,GBR,"Population, age 9, male",SP.POP.AG09.MA.UN," 394,000.00 "," 391,957.00 "," 388,767.00 "," 384,680.00 "," 380,038.00 "," 375,153.00 "," 370,056.00 "," 364,873.00 "," 360,136.00 "," 356,499.00 "," 354,411.00 "," 354,101.00 "," 355,409.00 "," 357,895.00 "," 360,899.00 "," 363,915.00 ",
United Kingdom,GBR,"Population, age 9, total",SP.POP.AG09.TO.UN," 769,050.00 "," 764,699.00 "," 758,205.00 "," 750,054.00 "," 740,899.00 "," 731,337.00 "," 721,431.00 "," 711,436.00 "," 702,350.00 "," 695,407.00 "," 691,448.00 "," 690,907.00 "," 693,480.00 "," 698,319.00 ",," 710,015.00 ",
United Kingdom,GBR,"Population, ages 0-14 (% of total)",SP.POP.0014.TO.ZS, 19.04 , 18.85 , 18.63 , 18.39 , 18.17 , 17.98 , 17.83 , 17.73 , 17.66 , 17.60 , 17.52 , 17.58 , 17.57 , 17.54 , 17.54 , 17.58 , 17.62 
United Kingdom,GBR,"Population, ages 0-14, female",SP.POP.0014.FE.IN," 5,466,913.00 "," 5,432,239.00 "," 5,390,048.00 "," 5,346,308.00 "," 5,311,912.00 "," 5,293,467.00 "," 5,290,258.00 "," 5,303,153.00 "," 5,326,814.00 "," 5,349,580.00 "," 5,368,657.00 "," 5,429,447.00 "," 5,464,971.00 "," 5,491,425.00 "," 5,532,161.00 "," 5,591,484.00 "," 5,645,863.00 "
United Kingdom,GBR,"Population, ages 0-14, male",SP.POP.0014.MA.IN," 5,743,827.00 "," 5,710,920.00 "," 5,669,848.00 "," 5,625,674.00 "," 5,588,818.00 "," 5,566,236.00 "," 5,558,487.00 "," 5,568,097.00 "," 5,588,993.00 "," 5,610,032.00 "," 5,629,400.00 "," 5,690,601.00 "," 5,726,996.00 "," 5,755,243.00 "," 5,798,686.00 "," 5,861,214.00 "," 5,918,613.00 "
United Kingdom,GBR,"Population, ages 0-14, total",SP.POP.0014.TO," 11,210,742.00 "," 11,143,273.00 "," 11,060,029.00 "," 10,972,075.00 "," 10,900,762.00 "," 10,859,701.00 "," 10,848,738.00 "," 10,871,256.00 "," 10,915,828.00 "," 10,959,634.00 "," 10,998,056.00 "," 11,120,107.00 "," 11,192,041.00 "," 11,246,719.00 "," 11,330,875.00 "," 11,452,698.00 "," 11,564,494.00 "
